Name,Department,Date,Title,Review,Rating
HEH Herzogin Elisabeth Hospital,Chirurgie,29.01.2020,Gallenblasenentfernung 27.01.2020,"['Am 23.01.2020 war ich zur vorstationären Aufnahme in dem HEH. Die ""Grünen Damen"" haben mich zu den verschiedenen Etappen bzw. Gesprächen begleitet. Die Untersuchung auf MRSA und folgende Blutabnahme, Narkosearzt und am Ende ein Gespräch mit einem Mitglied der Operateure. Ich bin in der Vergangenheit (in anderen Krankenhäusern) schon relativ häufig operiert worden und nicht immer ist alles so gelaufen wie es hätte sein sollen, daher war ich äußerst froh darüber, dass die Narkoseärztin sich sehr viel Zeit für mich nahm und alles (Erfahrungen, Allergien etc.) fein säuberlich notierte. Ich hatte nie das Gefühl unter Zeitdruck zu stehen. ', '', 'Am 27.01.2020 habe ich mich um kurz vor 07:00 Uhr im Stationszimmer der Station 2 angemeldet. Ich wurde freundlich empfangen und zu meinem Zimmer begleitet. Ich wurde mehrmals gefragt wie ich heiße, wann ich geboren bin und was operiert werden sollte. Schließlich wurde eine Markierung auf meinen Bauch gezeichnet und um 08:20 war ich schon im OP. Auch hier wurde ich nochmals gefragt wer ich bin, was gemacht werden sollte usw. Die Chance hier Opfer einer Verwechselung zu werden ist komplett ausgeschlossen. Das Narkoseteam erklärte mir sehr genau und sehr ruhig was jetzt passieren würde und Schwups war ich schon im Aufwachraum. Ich hatte so gut wie keine Schmerzen. Trotzdem wurde ich gefragt wie stark die Schmerzen sind und ob ich es aushalten konnte. ', 'Nach ca. zwei Stunden befand ich mich wieder im Zimmer, zwar ziemlich benebelt, aber auch ziemlich glücklich. Ich bekam ab und zu etwas Schmerzmittel und ich durfte auch etwas trinken. Am nächsten Morgen habe ich normal frühstücken können und am 29.01. konnte ich schon wieder nach Hause.', '', 'Und jetzt die Kurzfassung:', 'Beim HEH stimmt einfach alles. Das Personal ist stets freundlich – damit meine ich Ärzte, Krankenpfleger, Krankenpfleger Schüler, die Grünen Damen, die Frau, die die Wahlleistungen regelt, die Helfer, einfach alle.', '', 'Ich kann, ohne die geringsten Bedenken, dieses Krankenhaus empfehlen – besonders für Angsthasen so wie ich es bin.', '', 'Bin gesetzlich versichert, habe mir allerdings ein Zweibettzimmer durch Zuzahlung gegönnt.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,28.12.2019,Kompetenz,"['War heute da, Hoffnung auf Abhilfe Knieproblemen knorpelschaden patella gleitlager. ', 'Die Ärztin hatte sich nichtmal den mitgebrachten befund durchgelesen und musste bei der Untersuchung auf div. Sachverhalte hingewiesen werden. Sie gab dann an, dass erstmal noch neue Krankengymnastik an einem gereizten knie mit bewegungseinschränkung durchgeführt werden sollte und dann in 2 Monaten erneut geschaut werden solle. Super Diagnose, hyaluronbehandlung fehlgeschlagen nun physio auf gereiztem knie mit knorpelschaden 3-4. Das hätte mein Hausarzt besser hinbekommen! Bin kein Arzt, aber gereitztes Gewebe extra traktieren kann nicht die Lösung sein.', '', 'Wohl zur falschen Zeit da gewesen!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,01.12.2019,Gut aufgehoben im HEH,"['Für eine anstehende Hüft OP entschied ich mich für das Herzogin Elisabeth Hospital in Braunschweig.', 'Für mich persönlich der erste Aufenthalt in einem Krankenhaus überhaupt. Entsprechend hoch die Angst vor dem Ungewissen.', 'Bei der vorstationären Aufnahme im HEH wurde man durch die Grünen Damen ""an die Hand"" genommen und zu allen Stationen begleitet. Also keine lange Sucherei in Etagen und Fluren. Sehr Gut!!', 'Am Tag der OP wurde ich , entsprechend aufgeregt, durch ein kompetentes und professionelles Pflegeteam auf der Station 4 des HEH aufgenommen und ruhig und verständnisvoll auf die OP vorbereitet. Vor der OP stellte sich die operierende Ärztin persönlich bei mir vor und kennzeichnete das zu operierende Hüftgelenk um eine Verwechslung auszuschließen. !!', 'Die Betreuung  nach der OP auf der Station 4 war ebenfalls hervorragend! Ich hatte immer das Gefühl hier gut aufgehoben zu sein. ', 'Mein besonderer Dank gilt dem Team für die unkonventionelle Problemlösung, die sich durch den einen oder anderen Schnarcher im Zimmer ergab.', 'Mir wurde nicht gesagt was alles nicht geht sondern Lösungen gefunden. Toll!!', 'Über die Verpflegung kann ich mich ebenfalls nicht beklagen. ', 'Mein Aufenthalt erstreckte sich vom 25.11.2019 bis zum 29.11.2019']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden (4-Bettzimmer, besser wären 2-Bettzimmer)', '', '', '']"
HEH Herzogin Elisabeth Hospital,Rheuma,19.11.2019,Sehr zu empfehlen,"['Ich bin regelmäßig zur Infusionstherapie für 5 Tage in der Rheumaabteilung. Fr. Dr. Mahn ist nach für vor eine erstklassige Ärztin, sehr einfühlsam und genau mit der Diagnostik. Fr. Dr. Heinecke unterstützt sie sehr gut, ebenso seit kurzem Hr. Dr. Weenders.  Die Station 5 ist gut organisiert,sodass ich bei den Schwestern und Pflegern sehr gut aufgehoben war. Auch das Essen war schmackhaft und konnte selbst zusammengestellt werden. Ein Konsil zu verschiedenen Ärzten wurde noch während des Aufenthalts gestellt. Alles in allem ist die Klinik sehr zu empfehlen!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,11.11.2019,Ausgezeichnetes Ergebnis Knie OP,"['Nachdem meiner Frau im Juni 2019 eine Knieprothese in der Medizinischen Hochschule Hannover falsch eingesetzt wurde, sie nach OP ein O-Bein hatte und sie nur mit extremen Schmerzen ein paar Schritte machen konnte, erfolgte am 1.11.19 im HEH die Revisions-OP. Alles wieder raus, alles neu. Eine Arbeit, die Ärzte ungern machen, die aber - dass muss gesagt werden - im HEH ausgezeichnet erledigt wurde. Die Ärzte haben wirklich sehr gut gearbeitet und ich bin ihnen dankbar, dass bis jetzt! die Revision offenbar sehr gut gelungen ist. Hierfür mein Dank und meine Empfehlung für das HEH und meine bittere Warnung vor der MHH. Auch Personal im HEH ist erstklassig und immer freundlich. In der MHH gab es stattdessen schlechte Laune, gestresstes Personal und inkompetente Ärzte. Nach-OP-Versorgung war in Hannover grottenschlecht und im HEH erleben wir das Gegenteil davon. Hut ab vor guter Leistung und gutem Personal im HEH!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Chirurgie,11.10.2019,Danke an alle HEH Mitarbeiter der Station 2,"['Mit großem Respekt vor meinem ersten Krankenhausaufenthalt war ich vom 9.10.-11.10. 2019 im HEH.Von der Aufnahme und dem Aufklärungsgespräch mit der Anästhesistin und der Chirurgin, über die freundliche und kompetente Behandlung der Schwestern und Ärzte der Station 2 und der wirklich guten Essensauswahl, alles war top ! Hochachtung an alle Mitarbeiter des HEH und Danke.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,20.09.2019,Nukleotomie,"[""Ich lag Ende August 2019 für 10Tage auf der Station für Wirbelsäulenchirurgie . Ich litt seit 1Jahr unter einem Bandscheibenvorfall und bin nach Verschlechterung meiner Schmerzsituation ,stationär aufgenommen worden. Da sich keine Besserung einstellte nach erneuter PDA Spritze mit Kortison , wurde ich 2Tage später operiert und es wurde eine Nukleotomie durchgeführt. Ich hatte große Angst vor der O.P . Der postoperative Verlauf verlief komplikationslos und nach 4 Tagen wurde ich entlassen . Die O.P Aufklärung war etwas zwischen Tür und Angel , da gleichzeit die Physiotherapie bei mir war und ich abgelenkt war aber Anästehsieaufklärung war super. Schade fand ich, das es keine Leitlinie gibt  bei Bandscheiben O.P's , so wie sie es bei den Hüft &Knie O.P's gibt im HEH. "", 'Auf Station habe ich mich gut betreut gefühlt . Nur ein Arztgespräch, nach  der O.P wäre schön gewesen  um zu Erfahren wie es gelaufen ist.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,AlexaK,10.09.2019,4te Mal HEH und noch immer TOP!,"['Ich bin mit einem vermutlichen Abszess zur Sprechstunde der Gefäßchirurgie gegangen. Da ich dort bereits Stammgast bin, wurde ich auch vom OA Dr. Witzel betreut. Toller Mann und hervorragender Arzt!', '', 'Dienstag Sprechstunde ', 'Donnerstag vorstationäre Aufnahme ', 'Freitag OP und den Montag drauf schon wieder zu Hause ', '', 'Genaue Diagnose steht noch nicht fest. Die Raumforderung ist zur Biopsie eingeschickt.', '', 'Tolles Personal und Dr. Witzel ist eine Wucht! Nur die vorstationäre Aufnahme ist für Gehbehinderte wie mich eine echte Belastung. Viel rum Gelaufe und Stehen.', '', 'Essen ist top! Dank Zusatzversicherung hatte ich ein Einzelzimmer und fühlte mich etwas wie ein VIP!', '', 'Einen negativen Punkt habe ich:', '', 'Bei der Entlassung sollte ich mit dem Bein schon wieder mit der Prothese nach Hause laufen. Die Naht ist genau an der linken Wade die in der Prothese steckt. 3 Tage Post OP. Somit kam ich zu Hause an mit einer völlig durchbluteten Socke im Liner und einem Stück aufgegangener Naht.  Der Arzt der mich entlassen hat, hatte es mir aber so gesagt. Übrigens nicht Dr. Witzel!', '', 'Ansonsten bin ich vollumfänglich Zufrieden!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Immer wieder gerne!)', '', 'Qualität der Beratung:', 'sehr zufrieden (Dr. Witzel ist ne Wucht!)', '', 'Mediz. Behandlung:', 'zufrieden (Bis auf das Problem mit der Entlassung, top!)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Vorstationäre Aufnahme ist eine Qual!)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (Einzelzimmer, tolles Essen und große Auswahl!)', '', '', '']"
HEH Herzogin Elisabeth Hospital,Verstoß melden,29.08.2019,Noch immer ratlos und fassungslos,[' '],"['', '', 'Gesamtzufriedenheit:', 'zufrieden (mit Einschränkung)', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,02.08.2019,Erfolgreiche Operation am Fuß,"['Aufgrund der Diagnose, dass eine Sehne in meinem Fuß aufgeribbelt war, wurde ich im Februar diesen Jahres im HEH von Herrn Dr. Tsolov operiert.', 'Seit dem kann ich wieder schmerzfrei laufen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Chirurgie,06.06.2019,"Gut, das ich hier im HEH war","['Angefangen vom Chefarzt über den Oberarzt bis hin zu den Krankenschwestern kann ich nur das allerbeste berichten. ', 'Freundlichkeit und Kompetenz traf man überall an. Auch die Küche passte sich dem Gesamteindruck an: Man wurde gefragt, was man essen möchte und das war auch hervorragend zubereitet und geschmackvoll. Die Krankheit wurde behandelt duch einen Halbgott in Weiss und einer Göttin in Altrosa, so das ich bei der Entlassung dachte: war doch wie im Urlaub. Vielen Dank an alle.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,20.05.2019,völlig komplikationslose Hüft TEP OP,"['Nach der ersten Hüft TEP OP vor 7 Jahren stand nunmehr auch die zweite Hüft TEP OP an.', 'Ich habe mich wieder für die HEH Braunschweig unter Leitung von Prof. Heller entschieden.', 'Die OP verlief völlig komplikationslos. Von der Aufnahme  bis zur Entlassung habe ich mich bestens aufgehoben gefühlt.', 'Nach 3 Tagen konnte ich bereits entlassen werden und habe sofort mit der Reha begonnen.', 'Heute bin ich sehr zufrieden und danke dem Team um Professor Heller.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Orthopädie,24.04.2019,Jederzeit wieder,"['Ich war als Patient für eine Hüft-Op im HEH.', 'Sehr nettes Personal ob Arzt/in oder Krankenschwester oder Empfang. Sie sind kompetent , können sehr gut die Krankheitssituation für einen nicht Mediziner hervoragend und verständlich erklären. Sind einfühlsam und man fühlt sich gut und sicher aufgehoben . Ich hatte zu keiner Zeit Zweifel an einer erfolgreichen OP. Die Betreuung nach der OP war super, gutes Essen (wie im Hotel), Krankenzimmer sind sehr sauber und modern ausgestattet wirken aber etwas nüchtern. Jederzeit wieder ( falls es nochmal erforderlich ist) und absolut empfehlenswert']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden (ausführlich und kompetent)', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Terminierung war top, Abläufe sind klar und wurden in der  beschriebnen  Zeit erledigt, kein langes unnötiges warten)', '', 'Ausstattung und Gestaltung:', 'zufrieden (die Zimmer wirken ein bisschen nüchtern)', '', '', '']"
Asklepios Fachklinikum Göttingen,Psychiatrie,08.03.2021,Mir wurde geholfen,"['Ich war im Jan.21 für 6 Wochen auf Station 7 oben.Dieser Aufenthalt hat mir viel gebracht. Die psychlogische Betreung war sehr gut.Auf 8 Patienten kamen 2 Psychologinnen. Es gab nur Einzelzimmer, sodass man sich immer zurück ziehen konnte. Ich habe dort in der Ergotherapie das malen mit Acryl für mich entdeckt. Das Pflegepersonal war top. Man konnte jederzeit zu Ihnen kommen. Falls es mir wieder schlecht geht, gehe ich gerne wieder auf die Station. Nachteil war, dass man für den Internetzugang zahlen musste. Der Empfang war dabei eher bescheiden. In der heutigen Zeit sollte WLAN umsonst sein und überall verfügbar sein. Doch das nur am Rande und soll die professionelle und umfassende Betreuung in keinster Weise schmälern.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (Toiletten und Duschen auf dem Flur)', '', '', '']"
Asklepios Fachklinikum Göttingen,Psychosomatik,01.02.2021,Mein Erleben auf der St. 9,"['Hallo, ich war im Dez. 20 und Januar 21', 'auf der St. 9 zur 1. Intervall Behandlung.', 'Im August und Sept. 20 auf der St. 12.2 zur', 'Diagnostik und Stabilisierung.', '', 'Die Wartezeit war relativ kurz was mir sehr ent-', 'gegenkam. ', 'Ich war über Weihnachten und Silvester dort auf', 'eigenen Wunsch und trotz Corona, Masken und Abstand halten plus jede Woche Schnelltests...', 'hat es mir sehr gut dort gefallen und ich konnte', 'mich gut auf meine Traumatherapie einlassen.', 'Einzelzimmer war gut weil ich nach meinen insgesamt 3 TT Sitzungen innerhalb 7 Wochen', 'diesen Rückzugsort brauchte.', '', 'Das Personal (Pfl.) hat mich nach den Sitzungen', 'gut betreut und ich fühlte mich in meinen Anliegen', 'gesehen verstanden und durfte lernen, das ich meinen Gefühlen vertrauen kann...', 'Ich hatte eine gute Therapeutin, der ich vertraute', 'und mich offen und ehrlich zeigen konnte, sowie es', 'mir möglich war.', 'Das Personal war nett und man konnte jederzeit hingehen. ', '', 'Die Gruppen und Angeboote fand ich hilfreich,', 'um sich selbst immer wieder zu regulieren und ', 'mir ist nochmal mehr klar geworden, wie wichtig', 'innere Kind Arbeit ist und wo ich da stehe....', '', 'Freizeit nutzte ich um mich zu entspannen und in mein Inneres zu schauen, was tut mir gut? Was brauche ich? ', '', 'Auch mein Kontakt zu Mitpatientinnen war sehr gut, wir hatten Spass, Freude und konnten auch ernst sein...eine gute Mischung und jede konnte sich zurückziehen...', '', 'Habe gute Bez.-Erfahrungen machen dürfen, die mir im Alltag einiges erleichtern.', '', 'Bin dort auch in den Gottesdienst gegangen und habe dort berührende Erfahrungen machen dürfen...', '', 'Alles in allem war der Aufenthalt dort für mich positiv, und ich gehe im Juli 21 zum 2. Intervall wieder hin.', '', 'Ich bin dankbar das ich Hilfe bekam, und davon profitieren konnte. ', '', 'Danke ans gesamte Team der St.9 und auch der St. 12.2']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Asklepios Fachklinikum Göttingen,Psychiatrie,03.01.2021,Mir wurde geholfen,"['War Patient auf der 5.3. War dort 5 Wochen in Behandlung. Die Mitpatienetn, Pflegepersonal und Ärzte und Therapeuten haben eine tolle Arbeit abgeleistet. Mir wurde relativ schnell geholfen und kann die Station nur empfehlen.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Asklepios Fachklinikum Göttingen,Psychiatrie,24.09.2020,Asklepios spart an allen Ecken,"['Man merkt leider, im Laufe der Jahre immer mehr, dass es ein Privatkonzern ist.', 'Weniger Pflegekräfte, teilweise von anderen Stationen, die sich nicht auskennen.', 'Behandlungsprogramm fällt oft aus, kaum Vertretung.', 'Das wenige Personal, was noch da ist, wirkt oft gestresst.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Asklepios Fachklinikum Göttingen,Psychiatrie,15.09.2020,gibt bessere kliniken,"['ich fands nicht hilfreich, mir gehts noch schlechter als davor. es ist in der regel ein fehler, in eine klinik zu gehen. wenig rücksicht auf patienten.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
